,title,label,label_score
1519,"Nia Ramadhani Hadiri Pernikahan Anak Raam Punjabi, Sebal Sama BCL Gara-Gara Ini",clickbait,1
2827,Kisah Kesetiaan BJ Habibie kepada Ainun hingga Ajal Menjemput,clickbait,1
3353,"Cegah Autis dan Gangguan Mental, Ketahui Jarak Kelahiran Anak yang Aman",clickbait,1
8586,"Faldo Maldini Hingga Tsamara PSI Gugat Syarat Batas Usia Maju Pilkada di MK, Ada Apa?",clickbait,1
7473,Deodoran Jadi ''Obat Pede'' Chelsea Islan,clickbait,1
1003,"Menangislah, karena Ini Manfaat Menangis untuk Tubuh",clickbait,1
8143,"Ternyata Inilah Panggilan Sayang Meghan Markle untuk Archie, Manis Banget!",clickbait,1
6305,Kata Ronaldo Usai Borong 4 Gol Saat Portugal Hantam Lithuania 5-1,clickbait,1
8372,"Cerita Makin Menghibur, Episode Terbaru 'Flower Crew: Joseon Marriage Agency' Banjir Pujian",clickbait,1
1209,"Diancam Injak Leher oleh Nikita, Tessa Mariska Samakan NM dengan Pohon Tauge?",clickbait,1
2597,"3 Harimau Sumatra Dikabarkan Muncul di Siak, Ini Penjelasan BBKSDA Riau",clickbait,1
8033,Miley Cyrus Diduga Sindir Mantan Gara-Gara Posting Foto Bareng Anjing,clickbait,1
3419,Barbie Kumalasari Ungkap Alasan Lakukan Sulam Lesung Pipi,clickbait,1
1071,'LET ME LOVE YOU' Milik DJ Snake Sebenarnya Diciptakan Untuk CL 2NE1?,clickbait,1
4759,Komisioner KPK: Mengapa Pembahasan Revisi UU KPK Dikebut?,clickbait,1
1538,"Booming Iklan Mie Sedaap Versi Choi Siwon, Ternyata Begini Rasanya",clickbait,1
7837,"EXO Ajak Fans Nonton Konser Di Jakarta Lewat Video Greeting, Ucapan Terima Kasih Bikin Salah Fokus ",clickbait,1
1164,Reaksi Kaget Gading Marten Saat Dengar Gempi Sebut Nama Wijaya Saputra,clickbait,1
8352,"Nagita Slavina Pakai Kaus Oblong Seharga Puluhan Juta, Farhat Abbas Malah Kena Sindir",clickbait,1
2562,Ada Peran Klopp dalam Transfer Coutinho ke Bayern Munchen,clickbait,1
7182,Wanita Banyuasin Ini Melahirkan 4 Bayi Kembar Secara Normal,clickbait,1
2762,"Jangan Sembarangan, Begini Teknik Mengendarai Sepeda Motor dengan Boks",clickbait,1
2552,"PES 2020 Resmi Meluncur, Cek Spesifikasi PC Kamu Apakah Bisa Main Gim Ini?",clickbait,1
2931,"Bukan UFO, Bangunan Unik Ini Merupakan Pabrik Bir",clickbait,1
1162,Berkas Nikah Ini Ungkap Agama Rina Nose Yang Sebenarnya,clickbait,1
3489,"Galaxy One, Samsung ""Kawinkan"" Galaxy S dan Note Tahun Depan?",clickbait,1
3464,Tiga Setia Gara Minta Nikita Mirzani Klarifikasi 2 Hal Ini soal Kasusnya,clickbait,1
3068,Pengakuan Seorang Sugar Baby: Jangan Menjadi Seperti Saya!,clickbait,1
2225,"Wilayah Jakbar Tertinggi Pelanggar Ganjil Genap Hari Pertama, Ini Alasannya...",clickbait,1
5639,"Bejat, Kakek Tukang Potong Rambut Tega Cabuli Murid TK",clickbait,1
7779,"Lecehkan Pancasila Di Medsos, Seorang Pemuda Ditangkap Tim Siber Kalbar",clickbait,1
6255,"Bon Iver Akan Tampil di Jakarta, Cek Harga Tiketnya",clickbait,1
7272,“Mari Bergerak Kawan!” Motivasi dan Jati Diri Seorang Denny Frust,clickbait,1
7292,Sigap! Bea Cukai Kudus Gagalkan Peredaran 280 Ribu Batang Rokok Ilegal,clickbait,1
8405,Romantisnya Judika Hadiahkan Cincin Seharga Setengah Miliar Untuk Ulang Tahun Sang Istri,clickbait,1
7989,"Film Picu Kontroversi, Ini Alasan Gong Yoo dan Jung Yu Mi Setuju Bintangi 'Kim Ji Young: Born 1982'",clickbait,1
1734,"Lewat Siji, Cara Beda Nikmati Koleksi Museum Seni Rupa dan Keramik",clickbait,1
8232,Cha Eunwoo Akui Punya Penyelasan Saat Bintangi 'Rookie Historian Goo Hae Ryung',clickbait,1
3764," Gara-Gara Sampah, Seorang Kakek Aniaya Adik Kandung Pakai Parang   ",clickbait,1
8479,Lee Hangyul X1 Disebut Idol Yang Tetap Tampan Walaupun Makeup Belang,clickbait,1
972,"Hati-Hati, 4 Pasangan Zodiak Ini Sering Alami Pertengkaran dan Perselisihan",clickbait,1
7592,"Presenter, Aktor, Produser dan Pebisnis, Profesi Mana yang Disukai Daniel Mananta?",clickbait,1
8499,"BTS Kejutkan Fans dengan Bikin Akun TikTok, Intip Dua Video Postingannya",clickbait,1
3200,Cerita Beby Tsabina Jadi Host Dadakan untuk Red Velvet   ,clickbait,1
3499," Gara-Gara Bandara Komodo, Menhub Minta Tambahan Anggaran Jadi Rp43,1 Triliun",clickbait,1
1567,"Deretan KPOP Idol Paling Bersinar, Mana yang Ingin Kamu Tonton Konsernya?",clickbait,1
7983,"Rezky Aditya 'Mantan' Siap Nikahi Citra Kirana, Agnes Monica Asyik Menjomblo",clickbait,1
2078,"Viral, Artis Indonesia Bernama Tiga Setia Gara Menangis karena Disiksa Suami di AS",clickbait,1
1357,"Resmi Jadi Ayah, Ini Nama Anak Raditya Dika Beserta Artinya",clickbait,1
1790,"Ibu Kota Baru Dikritik Ridwan Kamil Terlalu Luas, Ini Komentar Gubernur Kaltim",clickbait,1
943,Apakah Air Putih Punya Kalori? Ini Faktanya,clickbait,1
2700,Kecerobohan Ederson Buat Timnas Brasil Takluk dari Peru,clickbait,1
7331,"Video Viral Kisah Mbah Waris Dulu Pengawal Presiden Soekarno, Kini Jualan Koran 'Sudah Nggak Kuat'",clickbait,1
5713,Kisah Heroik Prajurit Kostrad Selamatkan Anak Tenggelam di Sungai Warma,clickbait,1
7925,Vanessa Angel Asyik Makan Es Krim di Pantai Tak Pakai Bra Bikin Geger,clickbait,1
2778,Kenali Faktor Risiko Bunuh Diri pada Remaja,clickbait,1
7523,Reaksi Hotman Paris Saat Bebby Fey Ungkap Sang Pengacara Minta Foto Seksinya,clickbait,1
6780,"Shandy Aulia Dibully, Ini Caranya Membalas Ucapan Kasar Netizen",clickbait,1
3286,5 Fakta Demo Ricuh di Depan Gedung KPK,clickbait,1
4690,"Habibie Si Mr Crack, Ini Sederet Karya Besarnya",clickbait,1
3707,"Ayu Ting Ting Enggan Rayakan Ulang Tahun Keenam Bilqis, Kenapa?   ",clickbait,1
3291,Cruyff yang Tak Akrab dengan Prestasi di Level Internasional,clickbait,1
8004,"Status Umi Pipik dan Sunu Eks Matta Band Bikin Kepo, Jill Gladys Resmi Menikah - Topik Pagi",clickbait,1
7525,"Catat, Ini Tanggal peluncuran Vivo V17 Pro dan Spesifikasinya",clickbait,1
2870,Pesan Terakhir BJ Habibie untuk Reza Rahadian,clickbait,1
8506,Dialog Favorit Ong Sung Woo di 'Moment at Eighteen' Ini Sarat Akan Makna Kehidupan,clickbait,1
3485,"Cuma Sampai September Yuk, Ikut Tur Wisata Keliling Istana Buckingham",clickbait,1
4530,"Adu Gaya Kepemimpinan Elon Musk dan Jeff Bezos, Kamu Suka yang Mana?",clickbait,1
7801,Nikita Mirzani Sebut Ada 2 Perempuan Yang Senang 'Hotman Paris Show' Dihentikan,clickbait,1
6270,Jadwal Liga Spanyol Pekan Keempat: 4 Hal Menarik untuk Ditunggu,clickbait,1
7249,"Viral, Pria Pengendara Motor Ini Nangis Saat Terjaring Razia Polisi di Gowa",clickbait,1
8338," Beredar Foto Balita Raffi Ahmad Disebut Mirip Rafathar, Fans Nagita Slavina Tak Terima",clickbait,1
3194,"Bantah Hotman Paris, Elza Syarief Yakin Nikita Mirzani Ucapkan Kata Hinaan",clickbait,1
3604,"Di Depan Jokowi, Hipmi Tak Minta Jatah Menteri tapi...",clickbait,1
2534,"HEADLINE: Audisi PB Djarum Disetop, Bagaimana Nasib Regenerasi Atlet Bulu Tangkis?",clickbait,1
3348,"Tampil Seksi Shandy Aulia Dibully, Ini Dampaknya jika Ibu Hamil Stres",clickbait,1
3467,"Alami KDRT, Tiga Setia Gara Pernah Semesra Ini dengan Suami",clickbait,1
2809,Nasihat Habibie untuk Partai Golkar dan Pemerintah Pusat,clickbait,1
2308,"Akhir Perhelatan SOS Run To Care 2019, Ini Jumlah Donasi Terkumpul",clickbait,1
3792,"Langkat Heboh!! Balita Disiksa, Digantung Hingga Tewas oleh Ayah Tiri",clickbait,1
6803,"Sensitif, Gemini dan 4 Zodiak Ini Mudah Menangis",clickbait,1
3916,UPDATE NEWS!!! Selatan Jawa Terancam Gempa Dahsyat dan Tsunami 20 Meter,clickbait,1
3679,"Mengenal Ramuan Tongkat Madura yang Bikin Miss V Jadi Rapat, Ternyata Berbahaya!   ",clickbait,1
2921,10 Pencetak Gol Termuda Sepanjang Sejarah Liga Spanyol,clickbait,1
2349,"Mengenang Chrisye, Kenapa Karya Sang Legendaris Tak Pernah Mati?",clickbait,1
6413,"Pendaftaran Calon Ketua PSSI Dibuka, Ini Tahapan dan Syaratnya",clickbait,1
989,"Legenda Musik Indonesia, Ini 5 Fakta Tentang Chrisye",clickbait,1
3360,Penyebabnya Maraknya Investasi Emas Digital Bodong,clickbait,1
8010,"Millendaru Tampil Cetar Dandan ala Thailand, Dipuji Cantik Meski Kelihatan Laki Banget",clickbait,1
7907,"Sahila Hisyam Gandeng Pria Tampan Usai Batal Dilamar Vicky Prasetyo, Netter Bersyukur",clickbait,1
7677,Lucinta Luna Jawab Tantangan Netizen Ajak Abash Buka Baju,clickbait,1
7749,Karakter Ikonik Ini Bakal Kembali di 'Black Widow',clickbait,1
5896,"Hari Ini Fit and Proper Test, Berikut Profil 32 Calon Anggota BPK",clickbait,1
3851,BRAKKK!! Innova Ngebut Sorong Truk Lagi Berhenti di Belmera,clickbait,1
7814,"Inisiatif Pakai Narkoba, Jefri Nichol Akui Rajin Hisap Ganja Tiap Mau Tidur",clickbait,1
8379,ITA 2019: NCT 127 Ucap 'Santuy' Hingga Doyoung-Haechan Nyanyikan Lagu 'Cinta Luar Biasa',clickbait,1
3976,"Cemburu ke Istri Pertama, Istri Kedua Gantung Diri, Tali Putus, Gagal Mati Deh!",clickbait,1
1010,"Pilih Olahraga Zumba, Ini Alasan Putri Marino",clickbait,1
3865,"Sering Posting di Medsos, Istri Diceraikan Suami, ""Postingannya Foto Payudara Nyembul Semua!""",clickbait,1
210,Viral! Perampok Bercelurit Satroni Rumah Makan Gratis untuk Duafa di Bogor,clickbait,1
7810,Akun Pendukung Rosa Meldianti Jadi Miss Earth 2020 Baru Sehari Sudah Hilang Dari Instagram?,clickbait,1
1880,Ini Alasan Perlunya Terowongan di Tol Cisumdawu dan MRT,clickbait,1
3447,5 Prediksi untuk Liverpool di Liga Champions 2019-2020,clickbait,1
1093,"Kuliah di London, El Rumi Sudah Nyoblos Duluan!",clickbait,1
1835,Ini 5 Bank yang Tawarkan Bunga Deposito Tertinggi,clickbait,1
8242,"Choi Siwon Pamer Foto Diapit Cha Eunwoo dan Kang Daniel, Perang Visual Bikin Bingung",clickbait,1
7508,"12 Tipe Penumpang Kereta Api Berdasarkan Zodiak, Ada yang Hobi Ngemil hingga Selfie",clickbait,1
3161,"5 OOTD , Transparan ala Tantri Namirah   ",clickbait,1
3071,"Kerja Keras Saja Tidak Cukup, Ini Amalan Agar Cepat Kaya",clickbait,1
7815,"Kepribadian Febby Rastanty Tuai Decak Kagum Usai Mobilnya Diacak-acak Verrell Bramasta, Kok Bisa?",clickbait,1
1018,"Anak Tidak Mau Makan Nasi, Apakah Berbahaya?",clickbait,1
3856,"Nasdem Dukung Anies Jadi Presiden, PDIP Kaget : Kasian Pak Jokowi...",clickbait,1
2428,"Lelang Proyek Jakarta International Stadium Diprotes, Apa Kata Kementerian PUPR?",clickbait,1
3598,Viral Jeritan Korban Tabrakan Maut di Sumatera Bikin Merinding,clickbait,1
8224," Maia Estianty Sukses Ajak Suami Mbanyol Begini, Irwan Mussry Ketahuan Narsis Di Jet Pribadi",clickbait,1
6626,"Daihatsu Sigra Transmisi Manual Lebih Diminati, Ini Penjelasannya",clickbait,1
6613,Cerita Marselino Ferdinan Soal Ucapan Bima Sakti di Ruang Ganti,clickbait,1
7065,"OPPO A9 2020 Diluncurkan Sore Ini, Apa Bedanya dengan Versi 2019?",clickbait,1
7820,"Ayu Dewi Bagikan Momen Haru Saat Lahirkan Anak Ketiga, Nama Sang Putra Terungkap",clickbait,1
2882,Ini Alasan Mkhitaryan Tinggalkan Arsenal,clickbait,1
8611,"Ada Niat Tambah Momongan Tanpa Ikut Program Hamil, Fedi Nuril: Kalau Pengin Ya Buat Aja",clickbait,1
7841,"Hamil 39 Minggu, Ayu Dewi Sudah Tak Kuat Pakai Sepatu Hak Tinggi",clickbait,1
8552,"Jung Il Woo Makin Ganteng dengan Rambut Gondrong, Fans Malah Senggol Jungkook BTS",clickbait,1
6099,"Real Madrid Keok, Pemain Ini Selfie dengan Mbappe, Akibatnya...",clickbait,1
1695,Ini Langkah Ditjen Imigrasi Setelah Terima Surat Pencegahan dan Pencabutan Paspor Veronica Koman,clickbait,1
936,10 Fakta Tentang Cinta yang Penting Diketahui,clickbait,1
8081,Awkarin Kembali Jadi Panutan Saat Ajak Bersih-Bersih Sampah Pasca Demo Mahasiswa,clickbait,1
6684,"Tira Persikabo vs Persib Bandung, Erwin Ramdani Punya Target Ini",clickbait,1
3913,"Sah!!! Mulai Bulan Depan Beban Hidup Rakyat Makin Berat, Iuran BPJS Naik 100%",clickbait,1
933,5 Hal Penting yang Harus Diingat Pemilik Kulit Sensitif,clickbait,1
7564,"5 Fakta Menarik Gunung Luhur, Ditempuh 3 Jam dari Jakarta dan Mudah Dijangkau",clickbait,1
5062,"Potret Kebakaran Hutan di Indonesia, NASA Katakan Ini Bahayanya",clickbait,1
4662,"Bangka Batasi Jam Kunjungan Pelajar ke Warnet, Ada Apa?",clickbait,1
7393,"Sejak Jadi Chef Nicky Tirta Digandrungi Ibu-ibu, Ada yang Sampai Bikin Kikuk",clickbait,1
7139,"Gara-Gara Hal Sepele Ini, Siswa SMP di Magetan Tusuk Sahabat Sendiri",clickbait,1
3215,"Hukum Nikah Paksa Menurut Islam, Begini Kata Rasulullah",clickbait,1
7609,"Saking Bagusnya, SM Tenyata Pilih Lirik Buatan Chen Untuk Lagu 'Flower' Dan Tolak Punya Lirikus Top",clickbait,1
4520,"Nasabah Sektor Bank di Australia Rugi, Regulator Keuangan Putuskan Hal Ini!",clickbait,1
3629,"Gaya Manja Tyas Mirasih Main Bareng Kucing, Masih Tetap Seksi",clickbait,1
2772,"Teka-Teki Kasus Korupsi Berjamaah DPRD Garut, Siapa Tersangkut?",clickbait,1
7581,10 Wisata Jogja dan Jawa Tengah dengan Panorama Bak Negeri di Atas Awan,clickbait,1
887,5 Zodiak yang Sering Melanggar Privasi Seseorang,clickbait,1
6083,Ini Spesifikasi Drone CH-4 yang Digunakan TNI AU,clickbait,1
2927,Kabar BJ Habibie Meninggal Jadi Sorotan Dunia,clickbait,1
7774,Jessica Iskandar Blak-Blakan Ngaku Menikah dengan Ludwig Cuma Karena Kepepet,clickbait,1
2581,Donald Trump Sebut Perundingan Damai AS - Taliban Sudah 'Mati',clickbait,1
7856," 7 Tips Ini Bakal Bantu Kalian Menentukan Ukuran Sepatu Saat Belanja Online, Dijamin Akurat!",clickbait,1
6102,Cerita Demi Moore Atasi Keterpurukan setelah Bercerai,clickbait,1
8528,"BTS Tandai Becky G Di Akun Twitter, Penggemar Heboh Curiga Kolaborasi",clickbait,1
6660,"Konvoi Mobil Listrik Hari Ini, Begini Rekayasa Lalu Lintasnya.",clickbait,1
2773,Jejak Kenangan BJ Habibie dalam Rumah Tua di Gorontalo,clickbait,1
7370,"Lahiran Anak Kedua, Berikut Deretan Potret Bahagia Sandra Dewi Bersama Mikhael dan Harvey Moeis",clickbait,1
628,"Duarr! Bahan Peledak Terduga Teroris Jakut Didisposal, Warga Tepuk Tangan",clickbait,1
895,4 Zodiak yang Kesulitan Berterima Kasih ke Orang Lain,clickbait,1
7245,"Ramalan Zodiak Rabu, 11 September 2019: Pisces, Pikirkan Dulu Sebelum Mengambil Keputusan",clickbait,1
2312,6 Hal Ini Batasi PKL Berjualan di Trotoar,clickbait,1
7340,"BERITA POPULER Awalnya Bercanda saat SMP, Pasangan Ini Berakhir di Pelaminan setelah 8 Tahun Pacaran",clickbait,1
4805,Ingin Disukai Bos dan Rekan Kerja? Lakukan Ini!,clickbait,1
2356,"Banyak Warga Jabar Hanya Makan Kecap dan Kerupuk, Ini Kata Pakar Gizi",clickbait,1
1581,"Blak-Blakan, Millendaru Ngaku Pernah Ada 'Urusan Ranjang' Dengan Artis Inisial ZL",clickbait,1
7270,"Nagita Slavina Ogah Menginap di Hotel Mewah Milik Mama Rieta, Raffi Ahmad Ungkap Alasannya",clickbait,1
3332,Listrik 1 kWh Bisa Dipakai untuk Apa Saja?,clickbait,1
3225,"Viral Pemotor Nyangkut di Pohon Bambu, Ini Kata Mbah Mijan",clickbait,1
3660,"Sebelum Rusak Warung Tetangga, Begini Keseharian Anak Elvy Sukaesih",clickbait,1
1017,Alasan Ibu Hamil Rentan Stres dan Cara Mengatasinya,clickbait,1
3236,"Setelah Bertengkar, Lucinta Luna dan Raffi Ahmad Foto Bareng",clickbait,1
4493,"Misi Jelajah Bulan India Bawa 'Penumpang': Hapir Sukses, Tapi Sayangnya....",clickbait,1
3681,"Kosa Kata Indonesia Mirip Portugal, Netizen: Kita Sodara Cristiano Ronaldo   ",clickbait,1
6146,Ini Alasan WWF Indonesia Usulkan Status Darurat Karhutla,clickbait,1
4959,5 Cara Sederhana Meningkatkan Siklus Tidur,clickbait,1
3790,"Halalkan Hubungan Intim di Luar Nikah, Buya Yahya : Sudah Murtad!",clickbait,1
5558,Etika Penelitian,clickbait,1
3784,Sudah 6 Kali Pak Habibie Diterpa Hoax Meninggal Dunia,clickbait,1
2748,"Lobster Super Langka Ditemukan, Begini Penampakannya",clickbait,1
668,"Indonesia Banyak 'Dilirik' Saat Sidang Majelis Umum PBB, Ini Alasannya",clickbait,1
6130,"Bulu di Kulit Tampak Berdiri Tegak, Apa Penyebab Merinding?",clickbait,1
1199,"Viral, Editan Krystal f(x) & Jennie BLACKPINK Yang Bikin Kai EXO 'Melongo'",clickbait,1
2888,"Mediasi bersama Kemenpora, Ini 4 Kesepakatan PB Djarum dengan KPAI",clickbait,1
7341,"Batal ke AC Milan, Begini Nasib Angel Correa Terkini di Atletico Madrid",clickbait,1
7284,"Kini Sudah Jadi Ayah, Raditya Dika Nangis Saat Anak Sedang Sakit",clickbait,1
2571,"Hari Pencegahan Bunuh Diri Sedunia, Ayo Ikut Berperan",clickbait,1
8283,"Atta Halilintar Resmi Polisikan Bebby Fey, Tutup Pintu Damai",clickbait,1
3444,Mau Jadi Chef Profesional? Yuda Bustara: Tidak Harus Sekolah Kuliner Formal Kok!,clickbait,1
3103,Ini Cara Kementan Dalam Pengamanan Penyaluran Pupuk Bersubsidi,clickbait,1
3802,Siap-siap! Dukun Santet dan Dukun Pelet Bisa Kena Pidana 3 Tahun,clickbait,1
8414,"Istri Ahok Hamil Tua Secantik BCL di Pesta Mewah, Veronica Tan Merakyat Lakukan Hal Mulia Ini",clickbait,1
3219,Seksinya Red Velvet Kompak Pakai Mini Dress hingga Busana Monokrom,clickbait,1
2177,"KPI Beri Sanksi SpongeBob SquarePants, Ini Penyebabnya",clickbait,1
3067,Cerita Pria Jepang yang Menikahi Karakter Animasi,clickbait,1
3415,"Tampil Classy dengan Rok Tutu, Ini 5 Inspirasi Hijab ala Aghnia Punjabi",clickbait,1
1208,Fakta Lengkap Produce X101 yang Perlu Kamu Tahu,clickbait,1
3413,"11 Langkah Mencari Jati Diri, Yuk Dicoba  ",clickbait,1
3898,"Hiii... Lintah Danau Toba Masuk ke Hidung Turis, Nggak Bisa Ditarik, Akhirnya...",clickbait,1
8230,"Simak 8 Tips Ini Untuk Menggunakan Sheet Mask dengan Benar, Biar Hasilnya Lebih Maksimal",clickbait,1
7715,Anya Geraldine Pajang Foto Kece Kibas Rambut Ungkap Keinginan Jadi Duta Malas Mandi,clickbait,1
6152,4 Hal Ini Bisa Jadi Penyebab Brebet hingga Mobil Mogok,clickbait,1
1255,"Sebut Dirinya Seperti Monyet, Begini Kalau Luna Maya Gelantungan di Pohon",clickbait,1
3975,"Siap-siap! Jalan Tol Dalam Kota di Medan Segera Dilaunching, Ada 3 Rute",clickbait,1
8363,Salah Satu Adegan Di MV Twice 'Feel Special' Ini Sukses Bikin Fans Nangis Berjamaah,clickbait,1
3344,5 Wakil Tunggal Putra Terakhir Indonesia yang Juara China Open,clickbait,1
8383,"ITA 2019: Dhea Imut Ikut Nonton NCT 127, Puji Johnny cs Ganteng-Ganteng",clickbait,1
3776,"Akhirnya... Besok Jokowi Turun, Temui Perwakilan Mahasiswa",clickbait,1
1690,"Pertarungan Buaya 1,8 Meter dan Anakonda Sepanjang 8 Meter, Siapa yang Menang?",clickbait,1
2099,Benarkah Fadli Zon Marah Setelah Di-roasting Komika Kiky Saputri?,clickbait,1
8307,"Putus dari Rezky Aditya, Razer Patricia Sudah Move On ke Bule Ganteng Ini?",clickbait,1
7117,"Syahrini akan Sering Check Up ke Luar Negeri Ditemani Reino Barack, Ternyata Ini Alasannya",clickbait,1
7727,"Lebby Wilayati Dinilai Lebih Pantas Ikutan 'Puteri Indonesia' Dibanding Rosa Meldianti, Setuju?",clickbait,1
6501,"Pabrik Tekstil Gulung Tikar, Akibat Marak Pakaian Bekas Impor?",clickbait,1
3543,Heboh Video Pria Berhelm Kasari Perempuan,clickbait,1
8401,Nikita Mirzani Bongkar Identitas Cewek Misterius di Video Farhat yang Ejek Hotman Paris 'Bau Pesing',clickbait,1
7740,"Sebut Pengungsi Gempa Ambon Jadi Beban Pemerintah, Wiranto Beri Klarifikasi",clickbait,1
3106,5 Inspirasi Hijab dengan Blazer ala Selebgram yang Bisa Kamu Coba ,clickbait,1
7247,"Beredar Video Perselingkuhan 2 Warga Sumedang, Pemeran Pria dan Wanita Sama-sama Telah Berkeluarga",clickbait,1
3315,7 Tempat Asik untuk Menyantap Kuliner Halal sembari Menikmati Kota Paris,clickbait,1
2957,"Tidak Perlu Ribet, Inilah Resep Budae Jjigae yang Simpel dan Lezat",clickbait,1
1503,"Ini Bukti Sehun EXO Sosok Religius, Tak Banyak yang Tahu",clickbait,1
6496,"BJ Habibie Meninggal, Ini Pesannya untuk Dua Menantu SBY",clickbait,1
7203,Mitha The Virgin Hengkang dari Manajemen Ahmad Dhani?,clickbait,1
7937,"Massa #GejayanMemanggil2 Mulai Berkumpul, Singgung 'Rezim Pinokio'",clickbait,1
8299,Farhat Abbas Pamer Foto Lawas Samakan Hotman Paris Seperti Seekor Monyet,clickbait,1
6538,"Beruntun 2 Kali Gagal Penalti buat Prancis, Apa Kata Griezmann?",clickbait,1
3460,"Nick Jonas Ulang Tahun, Pesan Cinta dari Priyanka Chopra Romantis Banget!",clickbait,1
2928,Begini Cara Astronot Memperingati Tragedi 9/11 dari Angkasa Luar,clickbait,1
2729,"Seksinya Pacar Cristiano Ronaldo, Georgina Rodriguez, Saat Sesi Foto Busana Transparan",clickbait,1
2667,Fakta-Fakta Kecelakaan Nganjuk yang Telan Korban Jiwa,clickbait,1
8083,"Heboh Cuitan Ridwan Kamil Seolah Rendahkan Profesi Polisi, Gubernur Jabar Pastikan Hoaks",clickbait,1
1577,"Ruben Onsu Disebut Punya Tabungan Rp 27 M, Ini Sederet Sumber Penghasilannya",clickbait,1
963,"Suka Membawa Tas di Tangan, Begini Kepribadianmu!",clickbait,1
5750,"Beda Generasi, Begini Cara Humania Bisa Nyambung dengan Maizura",clickbait,1
8357,Mau Beralih Ke Make Up Halal Namun Masih Bingung Memilihnya? Yuk Ikuti 7 Tips Mudah Berikut!,clickbait,1
1543,"Kado Pernikahan Justin Bieber, Jam Tangan Mewah Seharga 1 Miliar!",clickbait,1
3837,"Nusuk Banget! ""Protes mulu, sudah ngapain aja kamu buat negara ini?""",clickbait,1
2305,"Foto Kehamilannya Dinyinyiri Netizen, Ini Jawaban Shandy Aulia",clickbait,1
7350,"Gara-gara Tak Ada Lauk saat Mau Makan, Suami di Sumsel Cekik dan Pukuli Istrinya",clickbait,1
3283,"Balita di Bogor Tewas di Tangan Ibu Tiri, Ini Kata Ibu Kandungnya",clickbait,1
8313,"Maia Berhijab Tanpa Make-Up Bak Sentil Riasan Tebal Mulan, Pose di Ka'bah Tuai Protes",clickbait,1
3901,Memek Ditetapkan Sebagai Warisan Budaya Tak Benda Indonesia,clickbait,1
8177,Meghan Markle Dikritik Terlalu Over Protektif Gara-Gara Tak Izinkan Orang Lain Gendong Archie,clickbait,1
1632,"Fakta Menarik Girlband Korea Selatan, Momoland",clickbait,1
7885,"Jill Gladys Resmi Menikahi Pengusaha, Souvenir Unik Jadi Sorotan",clickbait,1
977,"Anaknya Trauma ke Dokter Gigi, Begini Cara Zaskia Adya Mecca Menyiasatinya",clickbait,1
1776,"Viral, Penumpang Berdiri 6 Jam di Pesawat Demi Istri Bisa Tidur",clickbait,1
4430,"Yusril Nilai Wajar Revisi UU KPK, Ini Penjelasannya",clickbait,1
6929,"Revisi UU PAS Dinilai Menambah Masalah, Mengapa?",clickbait,1
908,Ingat Kemal Mochtar? Ini Kisahnya Turunkan Bobot Tubuh dari 120 kg jadi 60 kg,clickbait,1
1241,"Tanyakan Hal Tak Pantas Pada BTS, Reporter Ini Dihujat Netizen",clickbait,1
2934,"Jangan Asal Ngegas, Ini yang Mesti Dilakukan Sebelum Motor Jalan",clickbait,1
7541,Fakta-fakta Para Pendemo di KPK: Tak Tahu Pimpinan KPK hingga Pakai Jas Almamater Tak Berlogo,clickbait,1
7600,Cerita Lucu Jin BTS Tak Sengaja Papasan dengan Suga Saat Bersepeda ke Kantor,clickbait,1
3605,"Lihat Ayahnya Jadi Wanita di Pretty Boys, Anak Desta Syok",clickbait,1
7809,Nagita Latihan Nyanyi Jelang Tampil di Konser Rossa Justru Isyaratkan Perselingkuhan Raffi?,clickbait,1
2400,"Yuk, Intip Koleksi Mobil Presiden dan Wakil Presiden Pertama di Museum Joang 45",clickbait,1
8252,"Dulu Dibullly Mulut Lemes, Suara Manja Reino Suami Syahrini Kalap Nyemil Desert Curi Perhatian",clickbait,1
